product_id,unit_price,unit_cost
1706,9,8.1
1707,44,39.6
1708,26,23.4
1709,31,27.9
1710,34,30.6
1711,49,44.1
1712,41,36.9
1713,44,39.6
1714,15,13.5
1715,5,4.5
1716,28,25.2
1717,39,35.1
1718,32,28.8
1719,29,26.1
1720,5,4.5
1721,6,5.4
1722,46,41.4
1723,48,43.2
1724,17,15.3
1725,46,41.4
1726,21,18.9
1727,36,32.4
1728,46,41.4
1729,16,14.4
1730,29,26.1
1731,31,27.9
1732,35,31.5
1733,28,25.2
1734,50,45
1735,29,26.1
1736,28,25.2
1737,9,8.1
1738,28,25.2
1739,6,5.4
1740,35,31.5
1741,22,19.8
1742,14,12.6
1743,29,26.1
1744,45,40.5
1745,49,44.1
1746,17,15.3
1747,14,12.6
1748,37,33.3
1749,49,44.1
1750,40,36
1751,23,20.7
1752,45,40.5
1753,46,41.4
1754,22,19.8
1755,20,18
1756,14,12.6
1757,20,18
1758,32,28.8
1759,34,30.6
1760,48,43.2
1761,39,35.1
1762,49,44.1
1763,31,27.9
1764,6,5.4
1765,48,43.2
1766,13,11.7
1767,34,30.6
1768,17,15.3
1769,30,27
1770,5,4.5
1771,34,30.6
1772,32,28.8
1773,50,45
1774,32,28.8
1775,5,4.5
1776,47,42.3
1777,43,38.7
1778,32,28.8
1779,44,39.6
1780,40,36
1781,33,29.7
1782,13,11.7
1783,14,12.6
1784,23,20.7
1785,38,34.2
1786,23,20.7
1787,8,7.2
1788,17,15.3
1789,35,31.5
1790,28,25.2
1791,43,38.7
1792,32,28.8
1793,23,20.7
1794,11,9.9
1795,46,41.4
1796,44,39.6
1797,38,34.2
1798,46,41.4
1799,23,20.7
1800,34,30.6
1801,44,39.6
1802,5,4.5
1803,25,22.5
1804,8,7.2
1805,43,38.7
1806,7,6.3
1807,36,32.4
1808,43,38.7
1809,36,32.4
1810,33,29.7
1811,48,43.2
1812,45,40.5
1813,18,16.2
1814,8,7.2
1815,17,15.3
1816,24,21.6
1817,18,16.2
1818,20,18
1819,6,5.4
1820,8,7.2
1821,16,14.4
1822,23,20.7
1823,41,36.9
1824,15,13.5
1825,49,44.1
1826,40,36
1827,41,36.9
1828,19,17.1
1829,41,36.9
1830,47,42.3
1831,17,15.3
1832,25,22.5
1833,44,39.6
1834,33,29.7
1835,45,40.5
1836,13,11.7
1837,46,41.4
1838,37,33.3
1839,23,20.7
1840,23,20.7
1841,11,9.9
1842,27,24.3
1843,10,9
1844,31,27.9
1845,29,26.1
1846,50,45
1847,44,39.6
1848,29,26.1
1849,9,8.1
1850,49,44.1
1851,33,29.7
1852,18,16.2
1853,43,38.7
1854,43,38.7
1855,50,45
1856,6,5.4
1857,12,10.8
1858,6,5.4
1859,17,15.3
1860,18,16.2
1861,35,31.5
1862,33,29.7
1863,8,7.2
1864,24,21.6
1865,33,29.7
1866,17,15.3
1867,28,25.2
1868,13,11.7
1869,47,42.3
1870,16,14.4
1871,46,41.4
1872,17,15.3
1873,32,28.8
1874,33,29.7
1875,24,21.6
1876,8,7.2
1877,39,35.1
1878,15,13.5
1879,48,43.2
1880,32,28.8
1881,22,19.8
1882,34,30.6
1883,48,43.2
1884,26,23.4
1885,29,26.1
1886,29,26.1
1887,30,27
1888,37,33.3
1889,37,33.3
1890,29,26.1
1891,47,42.3
1892,20,18
1893,37,33.3
1894,27,24.3
1895,30,27
1896,38,34.2
1897,9,8.1
1898,31,27.9
1899,7,6.3
1900,26,23.4
1901,7,6.3
1902,48,43.2
1903,27,24.3
1904,41,36.9
1905,45,40.5
1906,9,8.1
1907,48,43.2
1908,12,10.8
1909,11,9.9
1910,50,45
1911,18,16.2
1912,32,28.8
1913,19,17.1
1914,22,19.8
1915,44,39.6
1916,22,19.8
1917,10,9
1918,45,40.5
1919,32,28.8
1920,38,34.2
1921,9,8.1
1922,25,22.5
1923,40,36
1924,37,33.3
1925,44,39.6
1926,8,7.2
1927,20,18
1928,23,20.7
1929,21,18.9
1930,12,10.8
1931,33,29.7
1932,27,24.3
1933,22,19.8
1934,39,35.1
1935,33,29.7
1936,27,24.3
1937,46,41.4
1938,32,28.8
1939,18,16.2
1940,20,18
1941,12,10.8
1942,41,36.9
1943,35,31.5
1944,9,8.1
1945,46,41.4
1946,19,17.1
1947,20,18
1948,21,18.9
1949,15,13.5
1950,40,36
1951,23,20.7
1952,43,38.7
1953,13,11.7
1954,29,26.1
1955,30,27
1956,13,11.7
1957,5,4.5
1958,10,9
1959,25,22.5
1960,12,10.8
1961,9,8.1
1962,6,5.4
1963,39,35.1
1964,36,32.4
1965,42,37.8
1966,9,8.1
1967,20,18
1968,49,44.1
1969,34,30.6
1970,20,18
1971,22,19.8
1972,38,34.2
1973,15,13.5
1974,33,29.7
1975,46,41.4
1976,6,5.4
1977,38,34.2
1978,19,17.1
1979,8,7.2
1980,8,7.2
1981,47,42.3
1982,37,33.3
1983,44,39.6
1984,47,42.3
1985,48,43.2
1986,43,38.7
1987,5,4.5
1988,18,16.2
1989,11,9.9
1990,24,21.6
1991,24,21.6
1992,16,14.4
1993,8,7.2
1994,15,13.5
1995,17,15.3
1996,46,41.4
1997,6,5.4
1998,47,42.3
1999,7,6.3
2000,20,18
2001,40,36
2002,48,43.2
2003,45,40.5
2004,43,38.7
2005,27,24.3
2006,28,25.2
2007,43,38.7
2008,10,9
2009,45,40.5
2010,29,26.1
2011,9,8.1
2012,33,29.7
2013,25,22.5
2014,39,35.1
2015,40,36
2016,17,15.3
2017,8,7.2
2018,6,5.4
2019,5,4.5
2020,28,25.2
2021,30,27
2022,40,36
2023,27,24.3
2024,27,24.3
2025,18,16.2
2026,23,20.7
2027,35,31.5
2028,19,17.1
2029,32,28.8
2030,25,22.5
2031,13,11.7
2032,28,25.2
2033,18,16.2
2034,23,20.7
2035,39,35.1
2036,37,33.3
2037,36,32.4
2038,15,13.5
2039,15,13.5
2040,45,40.5
2041,14,12.6
2042,29,26.1
2043,17,15.3
2044,45,40.5
2045,31,27.9
2046,38,34.2
2047,7,6.3
2048,13,11.7
2049,35,31.5
2050,7,6.3
2051,22,19.8
2052,27,24.3
2053,6,5.4
2054,6,5.4
2055,36,32.4
2056,45,40.5
2057,47,42.3
2058,46,41.4
2059,7,6.3
2060,30,27
2061,39,35.1
2062,41,36.9
2063,41,36.9
2064,45,40.5
2065,46,41.4
2066,8,7.2
2067,5,4.5
2068,50,45
2069,24,21.6
2070,19,17.1
2071,46,41.4
2072,31,27.9
2073,20,18
2074,38,34.2
2075,49,44.1
2076,26,23.4
2077,47,42.3
2078,18,16.2
2079,24,21.6
2080,37,33.3
2081,30,27
2082,21,18.9
2083,37,33.3
2084,50,45
2085,30,27
2086,29,26.1
2087,32,28.8
2088,25,22.5
2089,36,32.4
2090,33,29.7
2091,18,16.2
2092,14,12.6
2093,27,24.3
2094,30,27
2095,30,27
2096,36,32.4
2097,49,44.1
2098,42,37.8
2099,5,4.5
2100,37,33.3
2101,16,14.4
2102,42,37.8
2103,24,21.6
2104,42,37.8
2105,44,39.6
2106,12,10.8
2107,28,25.2
2108,11,9.9
2109,11,9.9
2110,28,25.2
2111,12,10.8
2112,9,8.1
2113,30,27
2114,39,35.1
2115,18,16.2
2116,9,8.1
2117,38,34.2
2118,32,28.8
2119,43,38.7
2120,36,32.4
2121,24,21.6
2122,29,26.1
2123,33,29.7
2124,46,41.4
2125,23,20.7
2126,24,21.6
2127,9,8.1
2128,36,32.4
2129,5,4.5
2130,27,24.3
2131,25,22.5
2132,11,9.9
2133,13,11.7
2134,40,36
2135,31,27.9
2136,24,21.6
2137,13,11.7
2138,40,36
2139,6,5.4
2140,40,36
2141,42,37.8
2142,28,25.2
2143,35,31.5
2144,33,29.7
2145,25,22.5
2146,11,9.9
2147,30,27
2148,12,10.8
2149,43,38.7
2150,31,27.9
2151,22,19.8
2152,49,44.1
2153,50,45
2154,25,22.5
2155,23,20.7
2156,49,44.1
2157,11,9.9
2158,36,32.4
2159,46,41.4
2160,5,4.5
2161,34,30.6
2162,41,36.9
2163,19,17.1
2164,17,15.3
2165,35,31.5
2166,23,20.7
2167,38,34.2
2168,36,32.4
2169,45,40.5
2170,24,21.6
2171,46,41.4
2172,16,14.4
2173,22,19.8
2174,19,17.1
2175,45,40.5
2176,26,23.4
2177,42,37.8
2178,37,33.3
2179,10,9
2180,22,19.8
2181,12,10.8
2182,12,10.8
2183,6,5.4
2184,37,33.3
2185,8,7.2
2186,6,5.4
2187,35,31.5
2188,9,8.1
2189,50,45
2190,31,27.9
2191,24,21.6
2192,31,27.9
2193,9,8.1
2194,48,43.2
2195,38,34.2
2196,43,38.7
2197,49,44.1
2198,5,4.5
2199,22,19.8
2200,9,8.1
2201,13,11.7
2202,49,44.1
2203,39,35.1
2204,9,8.1
2205,28,25.2
2206,11,9.9
2207,47,42.3
2208,29,26.1
2209,37,33.3
2210,40,36
2211,31,27.9
2212,10,9
2213,27,24.3
2214,35,31.5
2215,42,37.8
2216,38,34.2
2217,19,17.1
2218,33,29.7
2219,50,45
2220,31,27.9
2221,23,20.7
2222,17,15.3
2223,28,25.2
2224,49,44.1
2225,42,37.8
2226,42,37.8
2227,35,31.5
2228,19,17.1
2229,14,12.6
2230,9,8.1
2231,50,45
2232,28,25.2
2233,10,9
2234,5,4.5
2235,33,29.7
2236,34,30.6
2237,47,42.3
2238,18,16.2
2239,5,4.5
2240,23,20.7
2241,30,27
2242,5,4.5
2243,16,14.4
2244,11,9.9
2245,7,6.3
2246,16,14.4
2247,50,45
2248,47,42.3
2249,43,38.7
2250,6,5.4
2251,13,11.7
2252,25,22.5
2253,41,36.9
2254,31,27.9
2255,49,44.1
2256,42,37.8
2257,42,37.8
2258,30,27
2259,43,38.7
2260,35,31.5
2261,31,27.9
2262,13,11.7
2263,42,37.8
2264,10,9
2265,15,13.5
2266,34,30.6
2267,39,35.1
2268,39,35.1
2269,47,42.3
2270,31,27.9
2271,38,34.2
2272,19,17.1
2273,41,36.9
2274,26,23.4
2275,35,31.5
2276,11,9.9
2277,6,5.4
2278,34,30.6
2279,12,10.8
2280,23,20.7
2281,11,9.9
2282,33,29.7
2283,16,14.4
2284,33,29.7
2285,28,25.2
2286,19,17.1
2287,7,6.3
2288,19,17.1
2289,44,39.6
2290,5,4.5
2291,38,34.2
2292,40,36
2293,11,9.9
2294,17,15.3
2295,18,16.2
2296,42,37.8
2297,27,24.3
2298,39,35.1
2299,11,9.9
2300,11,9.9
2301,36,32.4
2302,19,17.1
2303,29,26.1
2304,12,10.8
2305,45,40.5
2306,41,36.9
2307,35,31.5
2308,33,29.7
2309,41,36.9
2310,17,15.3
2311,14,12.6
2312,13,11.7
2313,45,40.5
2314,24,21.6
2315,47,42.3
2316,41,36.9
2317,11,9.9
2318,50,45
2319,35,31.5
2320,8,7.2
2321,15,13.5
2322,50,45
2323,18,16.2
2324,28,25.2
2325,22,19.8
2326,27,24.3
2327,44,39.6
2328,40,36
2329,33,29.7
2330,27,24.3
2331,9,8.1
2332,16,14.4
2333,27,24.3
2334,47,42.3
2335,16,14.4
2336,17,15.3
2337,39,35.1
2338,28,25.2
2339,9,8.1
2340,47,42.3
2341,26,23.4
2342,30,27
2343,25,22.5
2344,27,24.3
2345,17,15.3
2346,31,27.9
2347,39,35.1
2348,20,18
2349,6,5.4
2350,41,36.9
2351,13,11.7
2352,20,18
2353,47,42.3
2354,6,5.4
2355,42,37.8
2356,29,26.1
2357,5,4.5
2358,19,17.1
2359,16,14.4
2360,24,21.6
2361,12,10.8
2362,39,35.1
2363,34,30.6
2364,25,22.5
2365,12,10.8
2366,29,26.1
2367,33,29.7
2368,10,9
2369,38,34.2
2370,21,18.9
2371,49,44.1
2372,14,12.6
2373,13,11.7
2374,48,43.2
2375,24,21.6
2376,20,18
2377,44,39.6
2378,8,7.2
2379,12,10.8
2380,19,17.1
2381,38,34.2
2382,29,26.1
2383,13,11.7
2384,48,43.2
2385,14,12.6
2386,10,9
2387,41,36.9
2388,42,37.8
2389,41,36.9
2390,38,34.2
2391,46,41.4
2392,36,32.4
2393,29,26.1
2394,25,22.5
2395,50,45
2396,13,11.7
2397,48,43.2
2398,49,44.1
2399,49,44.1
2400,20,18
2401,42,37.8
2402,34,30.6
2403,35,31.5
2404,36,32.4
2405,42,37.8
2406,14,12.6
2407,43,38.7
2408,32,28.8
2409,30,27
2410,13,11.7
2411,21,18.9
2412,41,36.9
2413,16,14.4
2414,35,31.5
2415,20,18
2416,33,29.7
2417,33,29.7
2418,39,35.1
2419,31,27.9
2420,29,26.1
2421,7,6.3
2422,18,16.2
2423,37,33.3
2424,28,25.2
2425,21,18.9
2426,41,36.9
2427,34,30.6
2428,31,27.9
2429,44,39.6
2430,27,24.3
2431,44,39.6
2432,14,12.6
2433,42,37.8
2434,37,33.3
2435,29,26.1
2436,30,27
2437,23,20.7
2438,48,43.2
2439,19,17.1
2440,20,18
2441,30,27
2442,38,34.2
2443,44,39.6
2444,7,6.3
2445,42,37.8
2446,31,27.9
2447,44,39.6
2448,32,28.8
2449,35,31.5
2450,38,34.2
2451,34,30.6
2452,25,22.5
2453,24,21.6
2454,5,4.5
2455,7,6.3
2456,28,25.2
2457,15,13.5
2458,38,34.2
2459,7,6.3
2460,38,34.2
2461,35,31.5
2462,16,14.4
2463,24,21.6
2464,46,41.4
2465,29,26.1
2466,12,10.8
2467,50,45
2468,32,28.8
2469,6,5.4
2470,21,18.9
2471,39,35.1
2472,34,30.6
2473,28,25.2
2474,23,20.7
2475,22,19.8
2476,7,6.3
2477,33,29.7
2478,45,40.5
2479,46,41.4
2480,22,19.8
2481,48,43.2
2482,47,42.3
2483,20,18
2484,14,12.6
2485,38,34.2
2486,33,29.7
2487,36,32.4
2488,8,7.2
2489,40,36
2490,22,19.8
2491,48,43.2
2492,16,14.4
2493,31,27.9
2494,30,27
2495,28,25.2
2496,6,5.4
2497,15,13.5
2498,27,24.3
2499,18,16.2
2500,26,23.4
2501,42,37.8
2502,17,15.3
2503,36,32.4
2504,39,35.1
2505,48,43.2
2506,23,20.7
2507,10,9
2508,28,25.2
2509,37,33.3
2510,10,9
2511,11,9.9
2512,36,32.4
2513,12,10.8
2514,49,44.1
2515,39,35.1
2516,22,19.8
2517,45,40.5
2518,47,42.3
2519,33,29.7
2520,23,20.7
2521,39,35.1
2522,8,7.2
2523,20,18
2524,9,8.1
2525,38,34.2
2526,12,10.8
2527,15,13.5
2528,48,43.2
2529,39,35.1
2530,15,13.5
2531,31,27.9
2532,22,19.8
2533,5,4.5
2534,15,13.5
2535,13,11.7
2536,21,18.9
2537,46,41.4
2538,7,6.3
2539,26,23.4
2540,46,41.4
2541,47,42.3
2542,38,34.2
2543,20,18
2544,32,28.8
2545,38,34.2
2546,47,42.3
2547,36,32.4
2548,49,44.1
2549,33,29.7
2550,32,28.8
2551,24,21.6
2552,50,45
2553,40,36
2554,38,34.2
2555,37,33.3
2556,40,36
2557,49,44.1
2558,27,24.3
2559,34,30.6
2560,50,45
2561,16,14.4
2562,20,18
2563,21,18.9
2564,39,35.1
2565,32,28.8
2566,12,10.8
2567,24,21.6
2568,9,8.1
2569,5,4.5
2570,24,21.6
2571,7,6.3
2572,39,35.1
2573,41,36.9
2574,48,43.2
2575,29,26.1
2576,30,27
2577,5,4.5
2578,22,19.8
2579,24,21.6
2580,7,6.3
2581,7,6.3
2582,15,13.5
2583,28,25.2
2584,38,34.2
2585,11,9.9
2586,12,10.8
2587,37,33.3
2588,9,8.1
2589,37,33.3
2590,5,4.5
2591,26,23.4
2592,7,6.3
2593,32,28.8
2594,14,12.6
2595,50,45
2596,43,38.7
2597,48,43.2
2598,10,9
2599,6,5.4
2600,40,36
2601,7,6.3
2602,14,12.6
2603,34,30.6
2604,11,9.9
2605,12,10.8
2606,5,4.5
2607,43,38.7
2608,49,44.1
2609,33,29.7
2610,20,18
2611,20,18
2612,17,15.3
2613,27,24.3
2614,7,6.3
2615,46,41.4
2616,25,22.5
2617,8,7.2
2618,32,28.8
2619,44,39.6
2620,50,45
2621,36,32.4
2622,25,22.5
2623,12,10.8
2624,33,29.7
2625,32,28.8
2626,14,12.6
2627,37,33.3
2628,10,9
2629,11,9.9
2630,31,27.9
2631,10,9
2632,11,9.9
2633,47,42.3
2634,20,18
2635,7,6.3
2636,26,23.4
2637,46,41.4
2638,35,31.5
2639,40,36
2640,45,40.5
2641,45,40.5
2642,5,4.5
2643,11,9.9
2644,19,17.1
2645,33,29.7
2646,38,34.2
2647,21,18.9
2648,22,19.8
2649,45,40.5
2650,14,12.6
2651,5,4.5
2652,8,7.2
2653,35,31.5
2654,38,34.2
2655,35,31.5
2656,15,13.5
2657,8,7.2
2658,24,21.6
2659,10,9
2660,11,9.9
2661,50,45
2662,43,38.7
2663,17,15.3
2664,24,21.6
2665,23,20.7
2666,34,30.6
2667,21,18.9
2668,30,27
2669,30,27
2670,29,26.1
2671,44,39.6
2672,14,12.6
2673,39,35.1
2674,25,22.5
2675,30,27
2676,38,34.2
2677,31,27.9
2678,11,9.9
2679,23,20.7
2680,26,23.4
2681,19,17.1
2682,34,30.6
2683,15,13.5
2684,33,29.7
2685,21,18.9
2686,46,41.4
2687,9,8.1
2688,24,21.6
2689,43,38.7
2690,48,43.2
2691,9,8.1
2692,34,30.6
2693,20,18
2694,42,37.8
2695,44,39.6
2696,30,27
2697,22,19.8
2698,6,5.4
2699,27,24.3
2700,28,25.2
2701,28,25.2
2702,20,18
2703,35,31.5
2704,43,38.7
2705,5,4.5
2706,5,4.5
2707,29,26.1
2708,24,21.6
2709,5,4.5
2710,26,23.4
2711,22,19.8
2712,18,16.2
2713,32,28.8
2714,41,36.9
2715,38,34.2
2716,39,35.1
2717,42,37.8
2718,35,31.5
2719,41,36.9
2720,20,18
2721,7,6.3
2722,43,38.7
2723,5,4.5
2724,48,43.2
2725,9,8.1
2726,45,40.5
2727,22,19.8
2728,25,22.5
2729,34,30.6
2730,10,9
2731,8,7.2
2732,31,27.9
2733,38,34.2
2734,50,45
2735,25,22.5
2736,29,26.1
2737,5,4.5
2738,24,21.6
2739,6,5.4
2740,30,27
2741,6,5.4
2742,49,44.1
2743,24,21.6
2744,31,27.9
2745,36,32.4
2746,30,27
2747,6,5.4
2748,12,10.8
2749,37,33.3
2750,14,12.6
2751,46,41.4
2752,11,9.9
2753,16,14.4
2754,42,37.8
2755,26,23.4
2756,30,27
2757,13,11.7
2758,13,11.7
2759,37,33.3
2760,20,18
2761,28,25.2
2762,46,41.4
2763,30,27
2764,13,11.7
2765,16,14.4
2766,43,38.7
2767,44,39.6
2768,25,22.5
2769,48,43.2
2770,35,31.5
2771,28,25.2
2772,12,10.8
2773,20,18
2774,27,24.3
2775,15,13.5
2776,40,36
2777,25,22.5
2778,22,19.8
2779,11,9.9
2780,50,45
2781,7,6.3
2782,15,13.5
2783,13,11.7
2784,38,34.2
2785,46,41.4
2786,44,39.6
2787,38,34.2
2788,12,10.8
2789,49,44.1
2790,34,30.6
2791,39,35.1
2792,37,33.3
2793,13,11.7
2794,44,39.6
2795,28,25.2
2796,21,18.9
2797,40,36
2798,17,15.3
2799,35,31.5
2800,16,14.4
2801,24,21.6
2802,43,38.7
2803,40,36
2804,12,10.8
2805,17,15.3
2806,25,22.5
2807,50,45
2808,47,42.3
2809,12,10.8
2810,43,38.7
2811,25,22.5
2812,29,26.1
2813,49,44.1
2814,17,15.3
2815,42,37.8
2816,41,36.9
2817,18,16.2
2818,39,35.1
2819,12,10.8
2820,50,45
2821,32,28.8
2822,24,21.6
2823,42,37.8
2824,14,12.6
2825,44,39.6
2826,40,36
2827,49,44.1
2828,29,26.1
2829,25,22.5
2830,17,15.3
2831,50,45
2832,26,23.4
2833,8,7.2
2834,31,27.9
2835,49,44.1
2836,23,20.7
2837,46,41.4
2838,12,10.8
2839,11,9.9
2840,13,11.7
2841,17,15.3
2842,16,14.4
2843,38,34.2
2844,50,45
2845,32,28.8
2846,24,21.6
2847,14,12.6
2848,19,17.1
2849,48,43.2
2850,7,6.3
2851,34,30.6
2852,11,9.9
2853,15,13.5
2854,28,25.2
2855,20,18
2856,29,26.1
2857,19,17.1
2858,46,41.4
2859,22,19.8
2860,18,16.2
2861,26,23.4
2862,16,14.4
2863,45,40.5
2864,32,28.8
2865,43,38.7
2866,17,15.3
2867,8,7.2
2868,41,36.9
2869,43,38.7
2870,48,43.2
2871,40,36
2872,48,43.2
2873,38,34.2
2874,19,17.1
2875,41,36.9
2876,37,33.3
2877,22,19.8
2878,47,42.3
2879,20,18
2880,37,33.3
2881,22,19.8
2882,22,19.8
2883,9,8.1
2884,5,4.5
2885,24,21.6
2886,5,4.5
2887,44,39.6
2888,5,4.5
2889,9,8.1
2890,29,26.1
2891,50,45
2892,21,18.9
2893,30,27
2894,28,25.2
2895,13,11.7
2896,22,19.8
2897,48,43.2
2898,47,42.3
2899,49,44.1
2900,14,12.6
2901,49,44.1
2902,29,26.1
2903,6,5.4
2904,37,33.3
2905,14,12.6
2906,37,33.3
2907,16,14.4
2908,32,28.8
2909,33,29.7
2910,16,14.4
2911,46,41.4
2912,9,8.1
2913,17,15.3
2914,20,18
2915,33,29.7
2916,47,42.3
2917,23,20.7
2918,42,37.8
2919,42,37.8
2920,29,26.1
2921,47,42.3
2922,34,30.6
2923,35,31.5
2924,12,10.8
2925,5,4.5
2926,13,11.7
2927,20,18
2928,26,23.4
2929,17,15.3
2930,47,42.3
2931,18,16.2
2932,50,45
2933,44,39.6
2934,14,12.6
2935,40,36
2936,45,40.5
2937,24,21.6
2938,40,36
2939,13,11.7
2940,35,31.5
2941,28,25.2
2942,29,26.1
2943,33,29.7
2944,29,26.1
2945,20,18
2946,48,43.2
2947,40,36
2948,42,37.8
2949,13,11.7
2950,20,18
2951,37,33.3
2952,47,42.3
2953,26,23.4
2954,23,20.7
2955,31,27.9
2956,18,16.2
2957,9,8.1
2958,27,24.3
2959,15,13.5
2960,33,29.7
2961,32,28.8
2962,27,24.3
2963,40,36
2964,5,4.5
2965,39,35.1
2966,46,41.4
2967,26,23.4
2968,32,28.8
2969,26,23.4
2970,17,15.3
2971,16,14.4
2972,45,40.5
2973,50,45
2974,10,9
2975,44,39.6
2976,37,33.3
2977,25,22.5
2978,15,13.5
2979,20,18
2980,48,43.2
2981,41,36.9
2982,28,25.2
2983,41,36.9
2984,44,39.6
2985,36,32.4
2986,34,30.6
2987,44,39.6
2988,40,36
2989,30,27
2990,31,27.9
2991,23,20.7
2992,23,20.7
2993,23,20.7
2994,15,13.5
2995,39,35.1
2996,39,35.1
2997,39,35.1
2998,31,27.9
2999,12,10.8
3000,40,36
3001,23,20.7
3002,12,10.8
3003,8,7.2
3004,50,45
3005,7,6.3
3006,41,36.9
3007,41,36.9
3008,23,20.7
3009,10,9
3010,34,30.6
3011,22,19.8
3012,10,9
3013,16,14.4
3014,31,27.9
3015,50,45
3016,41,36.9
3017,7,6.3
3018,26,23.4
3019,35,31.5
3020,29,26.1
3021,37,33.3
3022,43,38.7
3023,28,25.2
3024,30,27
3025,36,32.4
3026,8,7.2
3027,34,30.6
3028,5,4.5
3029,27,24.3
3030,29,26.1
3031,6,5.4
3032,14,12.6
3033,8,7.2
3034,40,36
3035,47,42.3
3036,31,27.9
3037,36,32.4
3038,21,18.9
3039,9,8.1
3040,47,42.3
3041,23,20.7
3042,18,16.2
3043,6,5.4
3044,44,39.6
3045,29,26.1
3046,28,25.2
3047,14,12.6
3048,20,18
3049,32,28.8
3050,38,34.2
3051,15,13.5
3052,43,38.7
3053,6,5.4
3054,44,39.6
3055,30,27
3056,7,6.3
3057,8,7.2
3058,25,22.5
3059,26,23.4
3060,36,32.4
3061,44,39.6
3062,7,6.3
3063,11,9.9
3064,26,23.4
3065,37,33.3
3066,13,11.7
3067,12,10.8
3068,28,25.2
3069,24,21.6
3070,48,43.2
3071,7,6.3
3072,14,12.6
3073,21,18.9
3074,48,43.2
3075,30,27
3076,38,34.2
3077,48,43.2
3078,29,26.1
3079,26,23.4
3080,26,23.4
3081,29,26.1
3082,18,16.2
3083,25,22.5
3084,17,15.3
3085,5,4.5
3086,21,18.9
3087,19,17.1
3088,13,11.7
3089,28,25.2
3090,12,10.8
3091,18,16.2
3092,28,25.2
3093,26,23.4
3094,48,43.2
3095,28,25.2
3096,28,25.2
3097,36,32.4
3098,50,45
3099,40,36
3100,31,27.9
3101,18,16.2
3102,37,33.3
3103,45,40.5
3104,11,9.9
3105,35,31.5
3106,10,9
3107,31,27.9
3108,49,44.1
3109,29,26.1
3110,10,9
3111,21,18.9
3112,23,20.7
3113,13,11.7
3114,33,29.7
3115,22,19.8
3116,11,9.9
3117,45,40.5
3118,45,40.5
3119,36,32.4
3120,28,25.2
3121,29,26.1
3122,35,31.5
3123,13,11.7
3124,6,5.4
3125,41,36.9
3126,28,25.2
3127,47,42.3
3128,33,29.7
3129,39,35.1
3130,29,26.1
3131,28,25.2
3132,48,43.2
3133,25,22.5
3134,14,12.6
3135,19,17.1
3136,18,16.2
3137,20,18
3138,49,44.1
3139,6,5.4
3140,33,29.7
3141,20,18
3142,28,25.2
3143,8,7.2
3144,39,35.1
3145,7,6.3
3146,46,41.4
3147,21,18.9
3148,41,36.9
3149,35,31.5
3150,35,31.5
3151,27,24.3
3152,19,17.1
3153,24,21.6
3154,25,22.5
3155,11,9.9
3156,5,4.5
3157,49,44.1
3158,9,8.1
3159,41,36.9
3160,7,6.3
3161,11,9.9
3162,12,10.8
3163,33,29.7
3164,15,13.5
3165,40,36
3166,12,10.8
3167,13,11.7
3168,25,22.5
3169,26,23.4
3170,23,20.7
3171,18,16.2
3172,16,14.4
3173,35,31.5
3174,18,16.2
3175,23,20.7
3176,33,29.7
3177,37,33.3
3178,17,15.3
3179,48,43.2
3180,14,12.6
3181,44,39.6
3182,11,9.9
3183,18,16.2
3184,31,27.9
3185,39,35.1
3186,48,43.2
3187,11,9.9
3188,34,30.6
3189,5,4.5
3190,10,9
3191,11,9.9
3192,9,8.1
3193,16,14.4
3194,36,32.4
3195,16,14.4
3196,47,42.3
3197,45,40.5
3198,26,23.4
3199,31,27.9
3200,17,15.3
3201,30,27
3202,39,35.1
3203,13,11.7
3204,10,9
3205,16,14.4
3206,50,45
3207,31,27.9
3208,6,5.4
3209,31,27.9
3210,49,44.1
3211,17,15.3
3212,21,18.9
3213,47,42.3
3214,12,10.8
3215,49,44.1
3216,50,45
3217,50,45
3218,47,42.3
3219,29,26.1
3220,50,45
3221,41,36.9
3222,49,44.1
3223,12,10.8
3224,5,4.5
3225,15,13.5
3226,33,29.7
3227,46,41.4
3228,17,15.3
3229,5,4.5
3230,20,18
3231,27,24.3
3232,46,41.4
3233,18,16.2
3234,14,12.6
3235,36,32.4
3236,35,31.5
3237,45,40.5
3238,16,14.4
3239,29,26.1
3240,33,29.7
3241,10,9
3242,23,20.7
3243,20,18
3244,34,30.6
3245,36,32.4
3246,30,27
3247,45,40.5
3248,40,36
3249,17,15.3
3250,16,14.4
3251,14,12.6
3252,32,28.8
3253,38,34.2
3254,41,36.9
3255,46,41.4
3256,25,22.5
3257,40,36
3258,23,20.7
3259,17,15.3
3260,9,8.1
3261,36,32.4
3262,22,19.8
3263,27,24.3
3264,8,7.2
3265,24,21.6
3266,37,33.3
3267,19,17.1
3268,50,45
3269,33,29.7
3270,17,15.3
3271,7,6.3
3272,38,34.2
3273,20,18
3274,42,37.8
3275,37,33.3
3276,36,32.4
3277,6,5.4
3278,20,18
3279,39,35.1
3280,26,23.4
3281,40,36
3282,22,19.8
3283,38,34.2
3284,38,34.2
3285,50,45
3286,45,40.5
3287,8,7.2
3288,45,40.5
3289,27,24.3
3290,6,5.4
3291,19,17.1
3292,39,35.1
3293,27,24.3
3294,16,14.4
3295,34,30.6
3296,47,42.3
3297,19,17.1
3298,43,38.7
